Date,Home Team,Away Team,Difference doubles,Difference triples,Difference homeruns,Difference hits,Difference hitbypitch,Difference avg,Difference obp,Difference slg,Difference ops,Difference groundintodoubleplay,Difference leftonbase,Difference strikeouts,Difference baseonballs,Difference whip,Difference strikepercentage,Difference pitchesperinning,Difference homerunsper9,Home Team Won
"July 11, 2025",KC,NYM,1.0,0.0,-1.0,2.0,0.0,0.0010000000000000009,-0.02400000000000002,-0.03999999999999998,-0.06399999999999995,-1.0,-1.0,6.0,6.0,-0.08000000000000007,-0.06000000000000005,3.110000000000001,1.0,False
"July 11, 2025",HOU,TEX,0.0,0.0,-1.0,-5.0,-1.0,0.026999999999999996,0.02300000000000002,0.03699999999999998,0.05999999999999994,0.0,-1.0,2.0,0.0,0.0,-0.06000000000000005,4.549999999999999,1.0,False
"July 11, 2025",MIN,PIT,-1.0,0.0,1.0,-1.0,0.0,0.00899999999999998,0.007000000000000006,0.05499999999999999,0.061999999999999944,0.0,-5.0,-1.0,2.0,0.050000000000000044,0.019999999999999907,0.5099999999999998,-1.13,True
"July 11, 2025",MIL,WSH,0.0,-1.0,1.0,4.0,1.0,0.0020000000000000018,0.010000000000000009,-0.006000000000000005,0.0040000000000000036,1.0,-6.0,4.0,1.0,-0.1399999999999999,-0.06000000000000005,-1.75,-1.25,True
"July 11, 2025",STL,ATL,-3.0,0.0,-2.0,-2.0,0.0,0.010000000000000009,0.007000000000000006,0.0050000000000000044,0.01200000000000001,0.0,6.0,6.0,-2.0,0.030000000000000027,0.07000000000000006,-0.4399999999999977,2.0,False
"July 11, 2025",LAA,AZ,0.0,0.0,0.0,1.0,1.0,-0.01999999999999999,-0.027000000000000024,-0.03700000000000003,-0.06400000000000006,-2.0,6.0,2.0,-6.0,0.11999999999999988,0.07000000000000006,-6.99,-0.16000000000000014,True
"July 11, 2025",SD,PHI,1.0,0.0,-1.0,3.0,0.0,-0.010000000000000009,-0.014000000000000012,-0.03200000000000003,-0.04600000000000004,1.0,-1.0,6.0,1.0,-0.010000000000000009,-0.05999999999999994,3.3099999999999987,0.8700000000000001,True
"July 11, 2025",ATH,TOR,-2.0,0.0,3.0,-2.0,-3.0,-0.01200000000000001,-0.016000000000000014,0.010999999999999954,-0.0050000000000000044,-2.0,-8.0,-4.0,2.0,0.18999999999999995,0.020000000000000018,0.3400000000000034,-3.0,False
"July 11, 2025",SF,LAD,-3.0,2.0,0.0,-2.0,-1.0,-0.025999999999999995,-0.02100000000000002,-0.07600000000000001,-0.09699999999999998,-1.0,1.0,-1.0,-4.0,-0.06000000000000005,0.08000000000000007,-3.030000000000001,-0.25,True
"July 12, 2025",NYY,CHC,2.0,-1.0,0.0,-2.0,1.0,0.0020000000000000018,0.013000000000000012,0.01200000000000001,0.025000000000000022,1.0,-2.0,-2.0,4.0,-0.030000000000000027,-0.10999999999999999,3.0,0.0,False
"July 12, 2025",DET,SEA,-3.0,0.0,-1.0,-9.0,0.0,0.0030000000000000027,0.0,0.01100000000000001,0.01100000000000001,0.0,-4.0,0.0,-1.0,-0.040000000000000036,0.030000000000000027,4.780000000000001,1.0,False
"July 12, 2025",MIN,PIT,1.0,1.0,3.0,8.0,1.0,0.011999999999999983,0.010000000000000009,0.06,0.06999999999999995,0.0,3.0,1.0,-2.0,0.040000000000000036,0.010000000000000009,-3.66,-3.5,True
"July 12, 2025",STL,ATL,0.0,0.0,-1.0,-3.0,0.0,0.009000000000000008,0.007000000000000006,0.0040000000000000036,0.01100000000000001,-1.0,-1.0,-6.0,-2.0,0.030000000000000027,0.07999999999999996,-4.330000000000002,1.0,False
"July 12, 2025",SF,LAD,-1.0,0.0,0.0,-5.0,0.0,-0.026999999999999996,-0.02100000000000002,-0.07600000000000001,-0.09699999999999998,0.0,-4.0,1.0,-3.0,-0.07000000000000006,0.05999999999999994,3.5599999999999987,0.0,False
"July 12, 2025",BAL,MIA,0.0,0.0,-1.0,-3.0,0.0,-0.01100000000000001,-0.008000000000000007,0.01200000000000001,0.0040000000000000036,0.0,7.0,5.0,1.0,0.05999999999999983,0.019999999999999907,3.110000000000001,1.0,False
"July 12, 2025",CIN,COL,0.0,0.0,0.0,3.0,1.0,0.015999999999999986,0.026000000000000023,0.018000000000000016,0.04399999999999993,1.0,-7.0,9.0,0.0,-0.33000000000000007,0.0,-1.6899999999999995,-0.1299999999999999,True
"July 12, 2025",KC,NYM,1.0,0.0,-1.0,-2.0,1.0,0.0010000000000000009,-0.02400000000000002,-0.04099999999999998,-0.06499999999999995,0.0,7.0,5.0,-1.0,-0.09000000000000008,0.010000000000000009,-1.2200000000000006,1.0,False
"July 12, 2025",BOS,TB,3.0,0.0,0.0,2.0,1.0,-0.0020000000000000018,0.006000000000000005,0.026000000000000023,0.03200000000000003,1.0,10.0,2.0,-3.0,0.10000000000000009,0.05999999999999994,-4.140000000000001,0.0,True
"July 12, 2025",CWS,CLE,-2.0,0.0,-1.0,-1.0,0.0,-0.0030000000000000027,0.0,-0.024999999999999967,-0.025000000000000022,2.0,-4.0,-2.0,3.0,0.04999999999999982,-0.030000000000000027,5.329999999999998,1.0,False
"July 12, 2025",MIL,WSH,3.0,0.0,-3.0,-2.0,1.0,0.0020000000000000018,0.01100000000000001,-0.008000000000000007,0.0030000000000000027,2.0,-7.0,12.0,0.0,-0.1399999999999999,0.040000000000000036,4.889999999999999,3.0,True
"July 12, 2025",HOU,TEX,-2.0,0.0,1.0,-1.0,-1.0,0.026999999999999996,0.02400000000000002,0.03699999999999998,0.06099999999999994,1.0,-10.0,8.0,-4.0,-0.010000000000000009,0.06999999999999995,1.08,-0.97,True
"July 12, 2025",SD,PHI,-1.0,0.0,2.0,-1.0,0.0,-0.010000000000000009,-0.015000000000000013,-0.030000000000000027,-0.04500000000000004,-2.0,-7.0,-7.0,3.0,-0.010000000000000009,-0.040000000000000036,-1.1899999999999995,-2.25,True
"July 12, 2025",LAA,AZ,2.0,0.0,-1.0,7.0,0.0,-0.017999999999999988,-0.026000000000000023,-0.03500000000000003,-0.061000000000000054,0.0,8.0,2.0,2.0,0.10999999999999988,0.04999999999999993,0.25,0.8700000000000001,True
"July 12, 2025",ATH,TOR,-4.0,0.0,0.0,2.0,0.0,-0.010000000000000009,-0.015000000000000013,0.009999999999999953,-0.0050000000000000044,0.0,1.0,7.0,2.0,0.18999999999999995,-0.050000000000000044,1.0400000000000027,-0.1299999999999999,True
"July 13, 2025",BOS,TB,1.0,0.0,1.0,0.0,-1.0,-0.0020000000000000018,0.006000000000000005,0.02799999999999997,0.03400000000000003,1.0,-4.0,6.0,-1.0,0.10000000000000009,0.04999999999999993,3.469999999999999,-1.13,True
"July 13, 2025",BAL,MIA,-3.0,0.0,-3.0,-13.0,1.0,-0.015000000000000013,-0.010000000000000009,0.006000000000000005,-0.0040000000000000036,0.0,-5.0,-6.0,2.0,0.07999999999999985,-0.019999999999999907,5.449999999999999,3.0,False
"July 13, 2025",NYY,CHC,-2.0,0.0,-1.0,-8.0,0.0,0.0,0.01100000000000001,0.009000000000000008,0.020000000000000018,0.0,-20.0,0.0,2.0,-0.020000000000000018,0.030000000000000027,3.5600000000000023,1.0,False
"July 13, 2025",CIN,COL,2.0,0.0,1.0,4.0,1.0,0.015999999999999986,0.026000000000000023,0.019000000000000017,0.04499999999999993,0.0,9.0,1.0,1.0,-0.33000000000000007,-0.020000000000000018,-2.3900000000000006,-1.13,True
"July 13, 2025",DET,SEA,-2.0,0.0,-4.0,-2.0,0.0,0.0020000000000000018,-0.0020000000000000018,0.007000000000000006,0.0050000000000000044,-1.0,-6.0,-3.0,5.0,-0.030000000000000027,-0.020000000000000018,2.7699999999999996,4.0,False
"July 13, 2025",KC,NYM,1.0,-2.0,0.0,1.0,1.0,0.0010000000000000009,-0.02300000000000002,-0.04099999999999998,-0.06399999999999995,0.0,-6.0,0.0,2.0,-0.09000000000000008,0.010000000000000009,-3.41,0.0,True
"July 13, 2025",HOU,TEX,0.0,-1.0,-1.0,-2.0,0.0,0.025999999999999995,0.02300000000000002,0.034999999999999976,0.05799999999999994,2.0,-2.0,1.0,2.0,-0.010000000000000009,-0.05999999999999994,1.1099999999999994,1.0,False
"July 13, 2025",MIN,PIT,1.0,0.0,-1.0,-3.0,0.0,0.009999999999999981,0.009000000000000008,0.057999999999999996,0.06699999999999995,0.0,-1.0,2.0,2.0,0.050000000000000044,0.06999999999999995,0.33000000000000007,1.0,False
"July 13, 2025",CWS,CLE,3.0,0.0,1.0,4.0,0.0,-0.0020000000000000018,0.0,-0.02200000000000002,-0.02200000000000002,0.0,4.0,-1.0,2.0,0.039999999999999813,-0.08000000000000007,1.1999999999999993,-0.9,False
"July 13, 2025",MIL,WSH,-1.0,0.0,2.0,5.0,2.0,0.0030000000000000027,0.013000000000000012,-0.006000000000000005,0.007000000000000006,-1.0,4.0,-1.0,-3.0,-0.15999999999999992,0.020000000000000018,-7.1899999999999995,-2.25,True
"July 13, 2025",STL,ATL,0.0,0.0,1.0,-1.0,-1.0,0.009000000000000008,0.007000000000000006,0.0050000000000000044,0.01200000000000001,0.0,-1.0,4.0,-2.0,0.030000000000000027,0.08000000000000007,1.2900000000000027,-1.13,True
"July 13, 2025",SF,LAD,0.0,0.0,0.0,-1.0,0.0,-0.026999999999999996,-0.02200000000000002,-0.07600000000000001,-0.09799999999999998,0.0,-3.0,1.0,0.0,-0.06000000000000005,-0.030000000000000027,1.4499999999999993,0.0,False
"July 13, 2025",ATH,TOR,1.0,0.0,1.0,4.0,0.0,-0.009000000000000008,-0.014000000000000012,0.012999999999999956,-0.0010000000000000009,-1.0,18.0,2.0,-5.0,0.17999999999999994,0.07000000000000006,-3.4700000000000006,-1.38,True
"July 13, 2025",LAA,AZ,-2.0,0.0,0.0,-4.0,-1.0,-0.01899999999999999,-0.026000000000000023,-0.03500000000000003,-0.061000000000000054,0.0,-4.0,-2.0,-2.0,0.10999999999999988,0.010000000000000009,-2.0,0.0,False
"July 13, 2025",SD,PHI,-2.0,0.0,0.0,1.0,0.0,-0.009000000000000008,-0.014000000000000012,-0.030000000000000027,-0.04400000000000004,1.0,3.0,5.0,-4.0,-0.010000000000000009,0.020000000000000018,4.109999999999999,0.0,False
"July 15, 2025",NL,AL,0.0,0.0,1.0,-1.0,1.0,-0.013999999999999985,0.026000000000000023,0.07900000000000001,0.10499999999999998,0.0,2.0,-6.0,-1.0,-0.11999999999999988,0.050000000000000044,-3.219999999999999,-1.1,True
"July 18, 2025",CHC,BOS,1.0,0.0,1.0,-1.0,0.0,0.0,-0.0010000000000000009,0.014000000000000012,0.013000000000000012,-1.0,2.0,1.0,0.0,-0.07000000000000006,-0.040000000000000036,-2.9399999999999995,-1.13,True
"July 18, 2025",PIT,CWS,-2.0,0.0,-2.0,-6.0,0.0,0.008000000000000007,0.0030000000000000027,-0.008999999999999952,-0.006000000000000005,-2.0,-7.0,2.0,5.0,-0.16000000000000014,-0.020000000000000018,7.33,2.0,False
"July 18, 2025",WSH,SD,-2.0,0.0,0.0,-2.0,0.0,-0.0010000000000000009,-0.0050000000000000044,0.014000000000000012,0.009000000000000008,1.0,2.0,-7.0,3.0,0.16999999999999993,-0.010000000000000009,3.110000000000003,0.0,False
"July 18, 2025",PHI,LAA,0.0,-1.0,0.0,-3.0,0.0,0.021999999999999992,0.026000000000000023,-0.00599999999999995,0.020000000000000018,0.0,-7.0,5.0,1.0,-0.19999999999999996,-0.040000000000000036,3.8900000000000006,0.0,False
"July 18, 2025",TOR,SF,1.0,0.0,0.0,-1.0,1.0,0.028999999999999998,0.02100000000000002,0.03500000000000003,0.05599999999999994,1.0,-2.0,10.0,-3.0,0.020000000000000018,0.010000000000000009,-0.16999999999999993,0.0,True
"July 18, 2025",NYM,CIN,-1.0,0.0,-3.0,-1.0,-3.0,-0.0030000000000000027,0.0040000000000000036,0.013999999999999957,0.018000000000000016,0.0,-8.0,1.0,5.0,0.06000000000000005,-0.10999999999999999,4.4399999999999995,3.0,False
"July 18, 2025",CLE,ATH,1.0,-1.0,0.0,0.0,0.0,-0.025999999999999995,-0.02200000000000002,-0.04999999999999999,-0.07199999999999995,0.0,4.0,-8.0,-4.0,-0.10999999999999988,0.039999999999999925,-4.83,-0.25,True
"July 18, 2025",MIA,KC,0.0,0.0,1.0,0.0,0.0,0.009000000000000008,0.015000000000000013,0.018000000000000016,0.03299999999999992,-2.0,-4.0,-2.0,1.0,0.1200000000000001,-0.029999999999999916,1.33,-1.09,True
"July 18, 2025",ATL,NYY,0.0,1.0,1.0,1.0,0.0,-0.013000000000000012,-0.02100000000000002,-0.064,-0.08500000000000008,-1.0,-8.0,7.0,0.0,0.020000000000000018,-0.040000000000000036,0.5599999999999987,-1.13,True
"July 18, 2025",TB,BAL,1.0,-1.0,4.0,8.0,0.0,0.02100000000000002,0.017000000000000015,0.012999999999999956,0.030000000000000027,0.0,9.0,1.0,-3.0,-0.21999999999999997,0.0,-3.6599999999999984,-4.5,True
"July 18, 2025",TEX,DET,3.0,0.0,0.0,0.0,0.0,-0.01899999999999999,-0.02300000000000002,-0.046999999999999986,-0.06999999999999995,-2.0,0.0,0.0,2.0,-0.050000000000000044,-0.030000000000000027,-2.0999999999999996,0.0,True
"July 18, 2025",COL,MIN,4.0,1.0,0.0,3.0,0.0,-0.009999999999999981,-0.017000000000000015,-0.017000000000000015,-0.03399999999999992,0.0,2.0,-2.0,0.0,0.32000000000000006,0.0,-2.6900000000000013,-0.25,True
"July 18, 2025",AZ,STL,1.0,1.0,-1.0,1.0,-1.0,0.0,0.006000000000000005,0.05099999999999999,0.05700000000000005,0.0,-3.0,-1.0,-2.0,0.07000000000000006,0.040000000000000036,-1.709999999999999,1.0,True
"July 18, 2025",SEA,HOU,-1.0,0.0,2.0,2.0,0.0,-0.007000000000000006,0.0040000000000000036,0.010000000000000009,0.014000000000000012,0.0,-11.0,-1.0,-1.0,0.09000000000000008,0.030000000000000027,-2.8900000000000006,-2.25,True
"July 18, 2025",LAD,MIL,0.0,0.0,-1.0,-6.0,0.0,0.007000000000000006,0.007000000000000006,0.059,0.06600000000000006,1.0,-7.0,-2.0,1.0,0.07000000000000006,-0.07000000000000006,4.669999999999998,1.0,False
"July 19, 2025",TOR,SF,2.0,0.0,-1.0,10.0,1.0,0.031,0.02300000000000002,0.03700000000000003,0.05999999999999994,0.0,15.0,6.0,-1.0,0.0,-0.010000000000000009,-0.27000000000000135,0.8700000000000001,True
"July 19, 2025",NYM,CIN,-2.0,0.0,1.0,-1.0,-1.0,-0.0030000000000000027,0.0040000000000000036,0.013999999999999957,0.018000000000000016,0.0,11.0,-4.0,-4.0,0.06000000000000005,0.010000000000000009,-3.549999999999999,-1.0,False
"July 19, 2025",MIA,KC,3.0,1.0,-1.0,3.0,1.0,0.010000000000000009,0.016000000000000014,0.020000000000000018,0.03599999999999992,1.0,13.0,2.0,-2.0,0.10000000000000009,-0.06000000000000005,-2.75,1.0,True
"July 19, 2025",PHI,LAA,1.0,0.0,-1.0,-3.0,1.0,0.02099999999999999,0.026000000000000023,-0.007000000000000006,0.019000000000000017,-2.0,4.0,1.0,-6.0,-0.18999999999999995,0.09999999999999998,-4.27,0.75,True
"July 19, 2025",PIT,CWS,-3.0,1.0,0.0,0.0,-1.0,0.008000000000000007,0.0030000000000000027,-0.008999999999999952,-0.006000000000000005,1.0,8.0,0.0,1.0,-0.15999999999999992,-0.020000000000000018,1.7799999999999994,0.0,False
"July 19, 2025",WSH,SD,0.0,0.0,1.0,0.0,0.0,-0.0010000000000000009,-0.0040000000000000036,0.015000000000000013,0.01100000000000001,0.0,-6.0,4.0,-1.0,0.16999999999999993,0.10999999999999999,-0.5800000000000001,-1.13,True
"July 19, 2025",TB,BAL,-3.0,0.0,0.0,-6.0,0.0,0.019000000000000017,0.017000000000000015,0.010999999999999954,0.028000000000000025,-1.0,0.0,1.0,-5.0,-0.21999999999999997,0.06000000000000005,-0.18999999999999773,0.0,True
"July 19, 2025",TEX,DET,0.0,0.0,0.0,1.0,0.0,-0.01899999999999999,-0.02300000000000002,-0.045999999999999985,-0.06899999999999995,0.0,-1.0,-3.0,0.0,-0.06000000000000005,0.06000000000000005,-0.9899999999999984,-0.1299999999999999,True
"July 19, 2025",CLE,ATH,-5.0,-1.0,-2.0,-11.0,0.0,-0.027999999999999997,-0.02200000000000002,-0.05499999999999999,-0.07699999999999996,0.0,-1.0,0.0,-3.0,-0.09999999999999987,0.09999999999999998,0.6699999999999999,2.0,False
"July 19, 2025",CHC,BOS,-1.0,0.0,5.0,5.0,1.0,0.0010000000000000009,0.0,0.019000000000000017,0.019000000000000017,0.0,2.0,5.0,0.0,-0.08000000000000007,0.08999999999999997,-1.4399999999999995,-5.63,True
"July 19, 2025",AZ,STL,0.0,2.0,1.0,6.0,1.0,0.0010000000000000009,0.008000000000000007,0.05399999999999999,0.062000000000000055,1.0,-1.0,0.0,0.0,0.050000000000000044,0.05999999999999994,0.1999999999999993,-1.25,True
"July 19, 2025",ATL,NYY,0.0,0.0,-2.0,-1.0,1.0,-0.01200000000000001,-0.019000000000000017,-0.065,-0.08400000000000007,0.0,3.0,-5.0,-3.0,0.020000000000000018,0.06000000000000005,-0.8900000000000006,2.0,False
"July 19, 2025",COL,MIN,-2.0,-1.0,3.0,7.0,-1.0,-0.00799999999999998,-0.017000000000000015,-0.013000000000000012,-0.029999999999999916,-2.0,-1.0,-2.0,3.0,0.31000000000000005,-0.07000000000000006,-1.9899999999999984,-3.38,True
"July 19, 2025",LAD,MIL,-1.0,-1.0,1.0,-3.0,0.0,0.006000000000000005,0.006000000000000005,0.056999999999999995,0.06300000000000006,0.0,-4.0,-1.0,1.0,0.07000000000000006,0.0,3.67,-1.0,False
"July 19, 2025",SEA,HOU,1.0,0.0,0.0,-5.0,0.0,-0.009000000000000008,0.0030000000000000027,0.009000000000000008,0.01200000000000001,0.0,-9.0,5.0,0.0,0.09000000000000008,0.030000000000000027,-1.1000000000000014,0.0,True
"July 20, 2025",TOR,SF,1.0,0.0,2.0,-3.0,0.0,0.031,0.02300000000000002,0.03899999999999998,0.061999999999999944,-2.0,-8.0,2.0,-3.0,0.0,0.030000000000000027,-1.0799999999999983,-2.38,True
"July 20, 2025",TB,BAL,-1.0,0.0,-2.0,-2.0,0.0,0.019000000000000017,0.017000000000000015,0.008000000000000007,0.025000000000000022,0.0,6.0,5.0,-4.0,-0.20999999999999996,0.06999999999999995,0.10999999999999943,2.0,False
"July 20, 2025",WSH,SD,-3.0,0.0,-1.0,-7.0,0.0,-0.0030000000000000027,-0.007000000000000006,0.01100000000000001,0.0040000000000000036,0.0,0.0,0.0,3.0,0.17999999999999994,-0.06000000000000005,4.779999999999999,1.0,False
"July 20, 2025",PHI,LAA,-2.0,0.0,0.0,-8.0,-1.0,0.020000000000000018,0.02400000000000002,-0.008999999999999952,0.015000000000000013,1.0,-16.0,0.0,4.0,-0.17999999999999994,-0.030000000000000027,7.4399999999999995,0.0,False
"July 20, 2025",PIT,CWS,-2.0,0.0,-2.0,-6.0,-1.0,0.006000000000000005,0.0020000000000000018,-0.011999999999999955,-0.010000000000000009,1.0,-7.0,-3.0,0.0,-0.15000000000000013,0.08000000000000007,0.21999999999999886,2.0,False
"July 20, 2025",ATL,NYY,-1.0,0.0,1.0,-2.0,-1.0,-0.013000000000000012,-0.020000000000000018,-0.064,-0.08400000000000007,1.0,-6.0,-3.0,3.0,0.030000000000000027,-0.039999999999999925,1.2200000000000006,-1.0,False
"July 20, 2025",NYM,CIN,2.0,0.0,0.0,0.0,-2.0,-0.0030000000000000027,0.0040000000000000036,0.014999999999999958,0.019000000000000017,-2.0,4.0,0.0,0.0,0.06000000000000005,-0.10999999999999999,0.1999999999999993,0.0,True
"July 20, 2025",CLE,ATH,0.0,0.0,1.0,5.0,1.0,-0.025999999999999995,-0.020000000000000018,-0.05199999999999999,-0.07199999999999995,0.0,0.0,9.0,0.0,-0.09999999999999987,0.0,-3.6400000000000006,-1.13,True
"July 20, 2025",MIA,KC,-4.0,0.0,-1.0,-2.0,-1.0,0.009000000000000008,0.016000000000000014,0.016000000000000014,0.03199999999999992,-1.0,6.0,-2.0,-1.0,0.10000000000000009,0.040000000000000036,0.0,1.0,False
"July 20, 2025",CHC,BOS,1.0,0.0,-3.0,1.0,0.0,0.0020000000000000018,0.0,0.017000000000000015,0.017000000000000015,1.0,2.0,1.0,3.0,-0.08000000000000007,-0.030000000000000027,1.2200000000000006,3.0,False
"July 20, 2025",COL,MIN,2.0,-2.0,-3.0,-6.0,-1.0,-0.00899999999999998,-0.019000000000000017,-0.018000000000000016,-0.03699999999999992,-3.0,-12.0,-7.0,5.0,0.31000000000000005,-0.18000000000000005,2.450000000000001,3.0,False
"July 20, 2025",SEA,HOU,-2.0,0.0,-2.0,-3.0,1.0,-0.009000000000000008,0.0030000000000000027,0.006000000000000005,0.009000000000000008,0.0,4.0,-5.0,0.0,0.09000000000000008,0.09999999999999998,-1.1099999999999994,2.0,False
"July 20, 2025",AZ,STL,-2.0,1.0,2.0,0.0,0.0,0.0010000000000000009,0.008000000000000007,0.055999999999999994,0.06400000000000006,-1.0,-5.0,0.0,2.0,0.050000000000000044,-0.030000000000000027,-0.8800000000000008,-2.25,True
"July 20, 2025",LAD,MIL,0.0,0.0,2.0,-5.0,0.0,0.0040000000000000036,0.0040000000000000036,0.057999999999999996,0.062000000000000055,0.0,-7.0,1.0,1.0,0.08000000000000007,0.010000000000000009,4.670000000000002,-2.0,False
"July 20, 2025",TEX,DET,1.0,0.0,0.0,-5.0,0.0,-0.01999999999999999,-0.02400000000000002,-0.046999999999999986,-0.07099999999999995,-2.0,-13.0,-7.0,4.0,-0.050000000000000044,-0.13,3.450000000000001,0.0,False
"July 21, 2025",CLE,BAL,2.0,0.0,2.0,8.0,2.0,-0.013999999999999985,-0.0050000000000000044,-0.02400000000000002,-0.028999999999999915,-1.0,30.0,0.0,-8.0,-0.09999999999999987,0.13,-9.19,-2.38,True
"July 21, 2025",PIT,DET,-1.0,0.0,0.0,4.0,-1.0,-0.01899999999999999,-0.02200000000000002,-0.07899999999999996,-0.10099999999999998,0.0,1.0,-1.0,-1.0,-0.010000000000000009,0.030000000000000027,-3.299999999999999,0.0,True
"July 21, 2025",MIA,SD,-3.0,0.0,1.0,4.0,0.0,0.007000000000000006,-0.0010000000000000009,0.017000000000000015,0.016000000000000014,2.0,-1.0,5.0,2.0,0.09000000000000008,-0.04999999999999993,1.8900000000000006,-1.0,False
"July 21, 2025",WSH,CIN,5.0,1.0,1.0,6.0,1.0,0.0,-0.007000000000000006,-0.0050000000000000044,-0.01200000000000001,-1.0,5.0,-5.0,0.0,0.15999999999999992,-0.020000000000000018,-5.739999999999998,-1.13,True
"July 21, 2025",PHI,BOS,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0040000000000000036,-0.024999999999999967,-0.02100000000000002,1.0,-5.0,8.0,-1.0,-0.040000000000000036,-0.030000000000000027,1.3000000000000007,0.9,True
"July 21, 2025",TOR,NYY,2.0,0.0,-1.0,1.0,0.0,0.0050000000000000044,-0.0030000000000000027,-0.04600000000000004,-0.049000000000000044,0.0,2.0,8.0,-3.0,0.040000000000000036,0.06999999999999995,-5.92,1.0,True
"July 21, 2025",NYM,LAA,0.0,0.0,0.0,-3.0,0.0,0.007000000000000006,0.017000000000000015,-0.0030000000000000027,0.014000000000000012,0.0,1.0,5.0,-2.0,-0.1499999999999999,-0.020000000000000018,0.9499999999999993,-0.1299999999999999,True
"July 21, 2025",ATL,SF,0.0,0.0,-1.0,-4.0,0.0,0.012999999999999984,0.008000000000000007,0.019000000000000017,0.026999999999999913,0.0,-1.0,-9.0,-6.0,-0.020000000000000018,0.06000000000000005,-5.059999999999999,1.0,True
"July 21, 2025",TB,CWS,-3.0,0.0,-1.0,-6.0,0.0,0.033,0.02200000000000002,0.052000000000000046,0.07399999999999995,1.0,5.0,3.0,-4.0,-0.17000000000000015,0.08999999999999997,0.10999999999999943,1.0,False
"July 21, 2025",CHC,KC,-1.0,0.0,-2.0,-5.0,0.0,0.01100000000000001,0.02400000000000002,0.068,0.09199999999999997,1.0,2.0,-3.0,-1.0,0.010000000000000009,0.10999999999999999,-1.1100000000000012,2.0,False
"July 21, 2025",TEX,ATH,0.0,0.0,1.0,2.0,-1.0,-0.017999999999999988,-0.017000000000000015,-0.04799999999999999,-0.06499999999999995,0.0,-15.0,0.0,2.0,-0.28,0.0,-3.3599999999999994,-1.25,True
"July 21, 2025",COL,STL,-4.0,0.0,-1.0,-7.0,0.0,-0.01999999999999999,-0.029000000000000026,-0.01100000000000001,-0.039999999999999925,1.0,-8.0,6.0,0.0,0.31000000000000005,0.030000000000000027,3.33,1.0,False
"July 21, 2025",AZ,HOU,0.0,0.0,-1.0,-2.0,0.0,-0.007000000000000006,0.006000000000000005,0.03700000000000003,0.04300000000000004,0.0,7.0,5.0,-6.0,0.16000000000000014,0.06000000000000005,-0.6699999999999999,1.0,False
"July 21, 2025",SEA,MIL,-3.0,0.0,0.0,-5.0,2.0,-0.0010000000000000009,0.0,0.02799999999999997,0.028000000000000025,-1.0,9.0,-2.0,1.0,0.030000000000000027,0.0,1.67,0.0,False
"July 21, 2025",LAD,MIN,0.0,0.0,3.0,-2.0,-1.0,0.01200000000000001,0.016000000000000014,0.04199999999999998,0.05800000000000005,-1.0,-16.0,-1.0,5.0,0.07000000000000006,0.0,5.170000000000002,-3.5,True
"July 22, 2025",CLE,BAL,1.0,0.0,0.0,0.0,0.0,-0.013999999999999985,-0.0050000000000000044,-0.02300000000000002,-0.027999999999999914,-2.0,-1.0,3.0,-2.0,-0.09999999999999987,0.050000000000000044,1.0100000000000016,-0.1299999999999999,True
"July 22, 2025",PIT,DET,5.0,0.0,-2.0,4.0,0.0,-0.017999999999999988,-0.02100000000000002,-0.07699999999999996,-0.09799999999999998,0.0,8.0,1.0,0.0,-0.010000000000000009,0.030000000000000027,-3.0700000000000003,2.0,True
"July 22, 2025",MIA,SD,-2.0,1.0,0.0,4.0,0.0,0.008000000000000007,0.0,0.017000000000000015,0.017000000000000015,2.0,-3.0,1.0,-1.0,0.09000000000000008,-0.010000000000000009,-0.3000000000000007,0.0,True
"July 22, 2025",WSH,CIN,2.0,0.0,1.0,-3.0,1.0,0.0,-0.007000000000000006,-0.0040000000000000036,-0.01100000000000001,-2.0,0.0,-6.0,-2.0,0.15999999999999992,0.0,-3.210000000000001,-1.13,True
"July 22, 2025",PHI,BOS,0.0,0.0,1.0,3.0,1.0,0.0010000000000000009,0.0050000000000000044,-0.021999999999999964,-0.017000000000000015,0.0,8.0,4.0,-2.0,-0.040000000000000036,0.09999999999999998,-6.1,-1.25,True
"July 22, 2025",TB,CWS,-1.0,0.0,-1.0,-1.0,0.0,0.033,0.02300000000000002,0.050000000000000044,0.07299999999999995,0.0,3.0,1.0,-4.0,-0.17000000000000015,0.040000000000000036,0.11999999999999922,1.0,True
"July 22, 2025",TOR,NYY,0.0,0.0,-3.0,5.0,0.0,0.0050000000000000044,-0.0020000000000000018,-0.04700000000000004,-0.049000000000000044,1.0,18.0,0.0,-2.0,0.030000000000000027,-0.029999999999999916,-3.33,3.0,False
"July 22, 2025",NYM,LAA,-2.0,0.0,0.0,-6.0,0.0,0.006000000000000005,0.017000000000000015,-0.0040000000000000036,0.013000000000000012,0.0,3.0,4.0,-3.0,-0.1399999999999999,0.0,0.5599999999999987,-0.1299999999999999,True
"July 22, 2025",ATL,SF,-1.0,-1.0,-2.0,-2.0,1.0,0.010999999999999982,0.007000000000000006,0.016000000000000014,0.02299999999999991,-1.0,10.0,-8.0,4.0,-0.010000000000000009,-0.050000000000000044,-0.5600000000000023,2.0,False
